"target_id","comparator_id","outcome_id","analysis_id","log_hazard_ratio","log_likelihood"
1792797,1793457,1792366,1,1.27921394055225,-2.85880072573211
1792797,1793457,1792366,1,1.79089951677315,-3.69972582486536
1792797,1793457,1792366,1,2.30258509299405,-4.60517018598809
1792797,1793457,1792367,1,-2.30258509299405,0
1792797,1793457,1792367,1,-1.79089951677315,-0.117926791319064
1792797,1793457,1792367,1,-1.27921394055225,-0.300372844627615
1792797,1793457,1792367,1,-0.767528364331348,-0.571941513464595
1792797,1793457,1792367,1,-0.255842788110449,-0.956150660800308
1792797,1793457,1792367,1,0.25584278811045,-1.46783623702121
1792797,1793457,1792367,1,0.767528364331349,-2.10699824212729
1792797,1793457,1792367,1,1.27921394055225,-2.85880072573211
1792797,1793457,1792367,1,1.79089951677315,-3.69972582486536
1792797,1793457,1792367,1,2.30258509299405,-4.60517018598809
1792797,1793457,1792368,1,-2.30258509299405,-2.30258509299405
1792797,1793457,1792368,1,-1.79089951677315,-1.84986291243268
1792797,1793457,1792368,1,-1.27921394055225,-1.42940036286605
1792797,1793457,1792368,1,-0.767528364331348,-1.05349912106365
1792797,1793457,1792368,1,-0.255842788110449,-0.733918118510603
1792797,1793457,1792368,1,0.25584278811045,-0.478075330400154
1792797,1793457,1792368,1,0.767528364331349,-0.285970756732297
1792797,1793457,1792368,1,1.27921394055225,-0.150186422313807
1792797,1793457,1792368,1,1.79089951677315,-0.0589633956595319
1792797,1793457,1792368,1,2.30258509299405,0
1792797,1793457,1792369,1,-2.30258509299405,0
1792797,1793457,1792369,1,-2,-0.0632356624772953
1792797,1793457,1792369,1,-1.79089951677315,-0.117926791319063
1792797,1793457,1792369,1,-1.27921394055225,-0.300372844627614
1792797,1793457,1792369,1,-0.767528364331348,-0.571941513464595
1792797,1793457,1792369,1,-0.255842788110449,-0.956150660800308
1792797,1793457,1792369,1,0.25584278811045,-1.46783623702121
1792797,1793457,1792369,1,0.767528364331349,-2.10699824212729
1792797,1793457,1792369,1,1.27921394055225,-2.85880072573211
1792797,1793457,1792369,1,1.79089951677315,-3.69972582486536
1792797,1793457,1792369,1,2.30258509299405,-4.60517018598809
1792797,1793457,1792370,1,-2.30258509299405,0
1792797,1793457,1792370,1,-2,-0.0632356624772953
1792797,1793457,1792370,1,-1.79089951677315,-0.117926791319063
1792797,1793457,1792370,1,-1.27921394055225,-0.300372844627614
1792797,1793457,1792370,1,-0.767528364331348,-0.571941513464595
1792797,1793457,1792370,1,-0.255842788110449,-0.956150660800308
1792797,1793457,1792370,1,0.25584278811045,-1.46783623702121
1792797,1793457,1792370,1,0.767528364331349,-2.10699824212729
1792797,1793457,1792370,1,1.27921394055225,-2.85880072573211
1792797,1793457,1792370,1,1.79089951677315,-3.69972582486536
1792797,1793457,1792370,1,2.30258509299405,-4.60517018598809
1792797,1793457,1792371,1,-2.30258509299405,0
1792797,1793457,1792371,1,-1.79089951677315,0
1792797,1793457,1792371,1,-1.27921394055225,0
1792797,1793457,1792371,1,-0.767528364331348,0
1792797,1793457,1792371,1,-0.255842788110449,0
1792797,1793457,1792371,1,0.25584278811045,0
1792797,1793457,1792371,1,0.767528364331349,0
1792797,1793457,1792371,1,1.27921394055225,0
1792797,1793457,1792371,1,1.79089951677315,0
1792797,1793457,1792371,1,2.30258509299405,0
1792797,1793457,1792373,1,-2.30258509299405,0
1792797,1793457,1792373,1,-1.79089951677315,0
1792797,1793457,1792373,1,-1.27921394055225,0
1792797,1793457,1792373,1,-0.767528364331348,0
1792797,1793457,1792373,1,-0.255842788110449,0
1792797,1793457,1792373,1,0.25584278811045,0
1792797,1793457,1792373,1,0.767528364331349,0
1792797,1793457,1792373,1,1.27921394055225,0
1792797,1793457,1792373,1,1.79089951677315,0
1792797,1793457,1792373,1,2.30258509299405,0
1792797,1793457,1792374,1,-2.30258509299405,-2.30258509299405
1792797,1793457,1792374,1,-1.79089951677315,-1.84986291243268
1792797,1793457,1792374,1,-1.27921394055225,-1.42940036286605
1792797,1793457,1792374,1,-0.767528364331348,-1.05349912106365
1792797,1793457,1792374,1,-0.255842788110449,-0.733918118510603
1792797,1793457,1792374,1,0.25584278811045,-0.478075330400154
1792797,1793457,1792374,1,0.767528364331349,-0.285970756732297
1792797,1793457,1792374,1,1.27921394055225,-0.150186422313807
1792797,1793457,1792374,1,1.79089951677315,-0.0589633956595319
1792797,1793457,1792374,1,2.30258509299405,0
1792797,1793457,30234,2,-2.30258509299405,-0.758384197359792
1792797,1793457,30234,2,-1.79089951677315,-0.492504831612624
1792797,1793457,30234,2,-1.27921394055225,-0.309854927803906
1792797,1793457,30234,2,-0.767528364331348,-0.189513861412751
1792797,1793457,30234,2,-0.255842788110449,-0.112712247777143
1792797,1793457,30234,2,0.25584278811045,-0.0647884476686258
1792797,1793457,30234,2,0.767528364331349,-0.0353300489878254
1792797,1793457,30234,2,1.27921394055225,-0.0173958441904656
1792797,1793457,30234,2,1.79089951677315,-0.00654312655311884
1792797,1793457,30234,2,2.30258509299405,0
1792797,1793457,75576,2,-2.30258509299405,-0.966536766537196
1792797,1793457,75576,2,-1.79089951677315,-0.597769645602739
1792797,1793457,75576,2,-1.27921394055225,-0.362874888474643
1792797,1793457,75576,2,-0.767528364331348,-0.216563392496816
1792797,1793457,75576,2,-0.255842788110449,-0.126747772828566
1792797,1793457,75576,2,0.25584278811045,-0.0721183968836314
1792797,1793457,75576,2,0.767528364331349,-0.0390795389982728
1792797,1793457,75576,2,1.27921394055225,-0.019167743295526
1792797,1793457,75576,2,1.79089951677315,-0.00719268123231132
1792797,1793457,75576,2,2.30258509299405,0
1792797,1793457,77965,2,-2.30258509299405,-0.156787159888897
1792797,1793457,77965,2,-1.79089951677315,-0.0962857901455649
1792797,1793457,77965,2,-1.27921394055225,-0.0581796202388256
1792797,1793457,77965,2,-0.767528364331348,-0.0346193643553603
1792797,1793457,77965,2,-0.255842788110449,-0.0202245551364451
1792797,1793457,77965,2,0.25584278811045,-0.0114946902760318
1792797,1793457,77965,2,0.767528364331349,-0.00622450057112278
1792797,1793457,77965,2,1.27921394055225,-0.00305173699935235
1792797,1793457,77965,2,1.79089951677315,-0.00114487778071837
1792797,1793457,77965,2,2.30258509299405,0
1792797,1793457,81878,2,-2.30258509299405,-0.345481087179083
1792797,1793457,81878,2,-1.79089951677315,-0.212901791796128
1792797,1793457,81878,2,-1.27921394055225,-0.128937415986684
1792797,1793457,81878,2,-0.767528364331348,-0.0768347793801141
1792797,1793457,81878,2,-0.255842788110449,-0.0449272736241095
1792797,1793457,81878,2,0.25584278811045,-0.0255487073562453
1792797,1793457,81878,2,0.767528364331349,-0.0138395630490464
1792797,1793457,81878,2,1.27921394055225,-0.00678661713411621
1792797,1793457,81878,2,1.79089951677315,-0.00254635305694961
1792797,1793457,81878,2,2.30258509299405,0
1792797,1793457,133228,2,-2.30258509299405,-1.5570209368695
1792797,1793457,133228,2,-1.79089951677315,-0.964093997269373
1792797,1793457,133228,2,-1.27921394055225,-0.585743250476732
1792797,1793457,133228,2,-0.767528364331348,-0.3497682495371
1792797,1793457,133228,2,-0.255842788110449,-0.204782699031384
1792797,1793457,133228,2,0.25584278811045,-0.116546073500977
1792797,1793457,133228,2,0.767528364331349,-0.0631628528537647
1792797,1793457,133228,2,1.27921394055225,-0.0309827724833269
1792797,1793457,133228,2,1.79089951677315,-0.0116268613844994
1792797,1793457,133228,2,2.30258509299405,0
1792797,1793457,134453,2,-2.30258509299405,-0.144319825071553
1792797,1793457,134453,2,-1.79089951677315,-0.0884173417234697
1792797,1793457,134453,2,-1.27921394055225,-0.0533422599071516
1792797,1793457,134453,2,-0.767528364331348,-0.0317098884548761
1792797,1793457,134453,2,-0.255842788110449,-0.0185136497500924
1792797,1793457,134453,2,0.25584278811045,-0.01051840787754
1792797,1793457,134453,2,0.767528364331349,-0.00569455837057387
1792797,1793457,134453,2,1.27921394055225,-0.00279154079896582
1792797,1793457,134453,2,1.79089951677315,-0.00104717844434088
1792797,1793457,134453,2,2.30258509299405,0
1792797,1793457,135215,2,-2.30258509299405,-0.399095023960571
1792797,1793457,135215,2,-1.79089951677315,-0.247094882731732
1792797,1793457,135215,2,-1.27921394055225,-0.150106002734603
1792797,1793457,135215,2,-0.767528364331348,-0.0896240070569956
1792797,1793457,135215,2,-0.255842788110449,-0.0524690203634339
1792797,1793457,135215,2,0.25584278811045,-0.0298596221560974
1792797,1793457,135215,2,0.767528364331349,-0.016182053866622
1792797,1793457,135215,2,1.27921394055225,-0.00793748618739976
1792797,1793457,135215,2,1.79089951677315,-0.00297865053771496
1792797,1793457,135215,2,2.30258509299405,0
1792797,1793457,139902,2,-2.30258509299405,-0.345192540013619
1792797,1793457,139902,2,-1.79089951677315,-0.212792124991582
1792797,1793457,139902,2,-1.27921394055225,-0.128900146283089
1792797,1793457,139902,2,-0.767528364331348,-0.0768241027532905
1792797,1793457,139902,2,-0.255842788110449,-0.0449253355158099
1792797,1793457,139902,2,0.25584278811045,-0.0255491300070094
1792797,1793457,139902,2,0.767528364331349,-0.013840298757005
1792797,1793457,139902,2,1.27921394055225,-0.00678712897942724
1792797,1793457,139902,2,1.79089951677315,-0.00254657936910441
1792797,1793457,139902,2,2.30258509299405,0
1792797,1793457,140168,2,-2.30258509299405,-0.563229439827698
1792797,1793457,140168,2,-1.79089951677315,-0.347937898504004
1792797,1793457,140168,2,-1.27921394055225,-0.211053392193957
1792797,1793457,140168,2,-0.767528364331348,-0.125894687290987
1792797,1793457,140168,2,-0.255842788110449,-0.0736596348192222
1792797,1793457,140168,2,0.25584278811045,-0.0419038017559572
1792797,1793457,140168,2,0.767528364331349,-0.0227042393531605
1792797,1793457,140168,2,1.27921394055225,-0.0111352084824752
1792797,1793457,140168,2,1.79089951677315,-0.00417830368290595
1792797,1793457,140168,2,2.30258509299405,0
1792797,1793457,194997,2,-2.30258509299405,-0.187924367890616
1792797,1793457,194997,2,-1.79089951677315,-0.116094784319352
1792797,1793457,194997,2,-1.27921394055225,-0.0704225846505322
1792797,1793457,194997,2,-0.767528364331348,-0.0420080483892002
1792797,1793457,194997,2,-0.255842788110449,-0.0245786520110283
1792797,1793457,194997,2,0.25584278811045,-0.0139824734999303
1792797,1793457,194997,2,0.767528364331349,-0.00757597960871959
1792797,1793457,194997,2,1.27921394055225,-0.0037156171218049
1792797,1793457,194997,2,1.79089951677315,-0.00139422563479119
1792797,1793457,194997,2,2.30258509299405,0
1792797,1793457,198803,2,-2.30258509299405,-7.25383311416891
1792797,1793457,198803,2,-2.17466369893882,-6.1971137524589
1792797,1793457,198803,2,-2.0467423048836,-5.26187365288837
1792797,1793457,198803,2,-1.91882091082837,-4.43758744009079
1792797,1793457,198803,2,-1.79089951677315,-3.71425197424588
1792797,1793457,198803,2,-1.66297812271792,-3.08244393071948
1792797,1793457,198803,2,-1.5350567286627,-2.53335531248558
1792797,1793457,198803,2,-1.40713533460747,-2.0588101535788
1792797,1793457,198803,2,-1.27921394055225,-1.65126571382876
1792797,1793457,198803,2,-1.15129254649702,-1.30380132123122
1792797,1793457,198803,2,-1.0233711524418,-1.01009775069878
1792797,1793457,198803,2,-0.767528364331348,-0.561533468584685
1792797,1793457,198803,2,-0.511685576220899,-0.265897531103747
1792797,1793457,198803,2,-0.255842788110449,-0.0910290232845909
1792797,1793457,198803,2,0.14692371702068,0
1792797,1793457,198803,2,0.25584278811045,-0.0056277739683992
1792797,1793457,198803,2,0.767528364331349,-0.156322695825224
1792797,1793457,198803,2,1.27921394055225,-0.450489415948482
1792797,1793457,198803,2,1.79089951677315,-0.831373253617812
1792797,1793457,198803,2,2.30258509299405,-1.26449980201517
1792797,1793457,199074,2,-2.30258509299405,-0.584914999398443
1792797,1793457,199074,2,-1.79089951677315,-0.36186599606749
1792797,1793457,199074,2,-1.27921394055225,-0.219716925675804
1792797,1793457,199074,2,-0.767528364331348,-0.131144756500387
1792797,1793457,199074,2,-0.255842788110449,-0.0767614595038566
1792797,1793457,199074,2,0.25584278811045,-0.0436788994141395
1792797,1793457,199074,2,0.767528364331349,-0.0236694894264318
1792797,1793457,199074,2,1.27921394055225,-0.0116096415731306
1792797,1793457,199074,2,1.79089951677315,-0.00435655986033368
1792797,1793457,199074,2,2.30258509299405,0
1792797,1793457,253796,2,-2.30258509299405,-0.192015449941845
1792797,1793457,253796,2,-1.79089951677315,-0.118714113968744
1792797,1793457,253796,2,-1.27921394055225,-0.0720483905429488
1792797,1793457,253796,2,-0.767528364331348,-0.0429919258091402
1792797,1793457,253796,2,-0.255842788110449,-0.0251594402784887
1792797,1793457,253796,2,0.25584278811045,-0.0143146671308116
1792797,1793457,253796,2,0.767528364331349,-0.00775655878639547
1792797,1793457,253796,2,1.27921394055225,-0.00380435667767109
1792797,1793457,253796,2,1.79089951677315,-0.00142756330596328
1792797,1793457,253796,2,2.30258509299405,0
1792797,1793457,261880,2,-2.30258509299405,-0.543623996394246
1792797,1793457,261880,2,-1.79089951677315,-0.335524322208563
1792797,1793457,261880,2,-1.27921394055225,-0.203405785349247
1792797,1793457,261880,2,-0.767528364331348,-0.121288909534485
1792797,1793457,261880,2,-0.255842788110449,-0.0709490293203707
1792797,1793457,261880,2,0.25584278811045,-0.0403563024928957
1792797,1793457,261880,2,0.767528364331349,-0.0218639797303268
1792797,1793457,261880,2,1.27921394055225,-0.0107225751131352
1792797,1793457,261880,2,1.79089951677315,-0.00402334989982478
1792797,1793457,261880,2,2.30258509299405,0
1792797,1793457,318800,2,-2.30258509299405,-34.5776028307034
1792797,1793457,318800,2,-2.23862439596643,-32.0264833529313
1792797,1793457,318800,2,-2.17466369893882,-29.6211603953464
1792797,1793457,318800,2,-2.11070300191121,-27.355559568224
1792797,1793457,318800,2,-2.0467423048836,-25.2237152699295
1792797,1793457,318800,2,-1.98278160785598,-23.2197849546067
1792797,1793457,318800,2,-1.91882091082837,-21.3380614625992
1792797,1793457,318800,2,-1.85486021380076,-19.5729834931201
1792797,1793457,318800,2,-1.79089951677315,-17.9191443120285
1792797,1793457,318800,2,-1.72693881974553,-16.3712987985716
1792797,1793457,318800,2,-1.66297812271792,-14.924368941784
1792797,1793457,318800,2,-1.59901742569031,-13.5734479024143
1792797,1793457,318800,2,-1.5350567286627,-12.3138027581481
1792797,1793457,318800,2,-1.47109603163508,-11.1408760504651
1792797,1793457,318800,2,-1.40713533460747,-10.0502862498261
1792797,1793457,318800,2,-1.34317463757986,-9.03782725276096
1792797,1793457,318800,2,-1.27921394055225,-8.09946702068328
1792797,1793457,318800,2,-1.21525324352463,-7.23134546490314
1792797,1793457,318800,2,-1.15129254649702,-6.42977167682307
1792797,1793457,318800,2,-1.08733184946941,-5.69122059608162
1792797,1793457,318800,2,-1.0233711524418,-5.01232920312555
1792797,1793457,318800,2,-0.959410455414185,-4.38989231594451
1792797,1793457,318800,2,-0.895449758386573,-3.82085806442046
1792797,1793457,318800,2,-0.767528364331348,-2.83152766500416
1792797,1793457,318800,2,-0.639606970276123,-2.02280315402118
1792797,1793457,318800,2,-0.511685576220899,-1.37528097977929
1792797,1793457,318800,2,-0.383764182165674,-0.871521139113383
1792797,1793457,318800,2,-0.255842788110449,-0.495880770909935
1792797,1793457,318800,2,-0.148614859211795,-0.269459754917534
1792797,1793457,318800,2,-0.0413869303131407,-0.1157506871225
1792797,1793457,318800,2,0.173068927484168,0
1792797,1793457,318800,2,0.25584278811045,-0.0157318397966719
1792797,1793457,318800,2,0.383764182165675,-0.0980978400716594
1792797,1793457,318800,2,0.511685576220899,-0.244020141519286
1792797,1793457,318800,2,0.767528364331349,-0.698977966472057
1792797,1793457,318800,2,1.0233711524418,-1.33271261989194
1792797,1793457,318800,2,1.27921394055225,-2.10721992915501
1792797,1793457,318800,2,1.5350567286627,-2.99237621699672
1792797,1793457,318800,2,1.79089951677315,-3.96434071839781
1792797,1793457,318800,2,2.0467423048836,-5.0042820125816
1792797,1793457,318800,2,2.30258509299405,-6.0973590086096
1792797,1793457,373478,2,-2.30258509299405,-0.651893289620116
1792797,1793457,373478,2,-1.79089951677315,-0.401035919201821
1792797,1793457,373478,2,-1.27921394055225,-0.242602639850158
1792797,1793457,373478,2,-0.767528364331348,-0.144466319701188
1792797,1793457,373478,2,-0.255842788110449,-0.084436123144414
1792797,1793457,373478,2,0.25584278811045,-0.0480032527711884
1792797,1793457,373478,2,0.767528364331349,-0.0259988087418677
1792797,1793457,373478,2,1.27921394055225,-0.012747991151457
1792797,1793457,373478,2,1.79089951677315,-0.00478279024822825
1792797,1793457,373478,2,2.30258509299405,0
1792797,1793457,374366,2,-2.30258509299405,-0.518446090017473
1792797,1793457,374366,2,-1.79089951677315,-0.319423319342146
1792797,1793457,374366,2,-1.27921394055225,-0.193419939189191
1792797,1793457,374366,2,-0.767528364331348,-0.115248940157713
1792797,1793457,374366,2,-0.255842788110449,-0.0673847436681392
1792797,1793457,374366,2,0.25584278811045,-0.038318038521318
1792797,1793457,374366,2,0.767528364331349,-0.0207561201627087
1792797,1793457,374366,2,1.27921394055225,-0.0101781943449701
1792797,1793457,374366,2,1.79089951677315,-0.00381884591257631
1792797,1793457,374366,2,2.30258509299405,0
1792797,1793457,376707,2,-2.30258509299405,-0.341372578074937
1792797,1793457,376707,2,-1.79089951677315,-0.210415784993831
1792797,1793457,376707,2,-1.27921394055225,-0.127453498285741
1792797,1793457,376707,2,-0.767528364331348,-0.0759595378250992
1792797,1793457,376707,2,-0.255842788110449,-0.0444189726106359
1792797,1793457,376707,2,0.25584278811045,-0.0252609051914252
1792797,1793457,376707,2,0.767528364331349,-0.0136840830244225
1792797,1793457,376707,2,1.27921394055225,-0.00671049925312417
1792797,1793457,376707,2,1.79089951677315,-0.0025178221728428
1792797,1793457,376707,2,2.30258509299405,0
1792797,1793457,377910,2,-2.30258509299405,-0.550187410726402
1792797,1793457,377910,2,-1.79089951677315,-0.339633894843832
1792797,1793457,377910,2,-1.27921394055225,-0.20591840468974
1792797,1793457,377910,2,-0.767528364331348,-0.122794694813951
1792797,1793457,377910,2,-0.255842788110449,-0.0718324710694915
1792797,1793457,377910,2,0.25584278811045,-0.0408596974544295
1792797,1793457,377910,2,0.767528364331349,-0.0221369926304575
1792797,1793457,377910,2,1.27921394055225,-0.0108565506899119
1792797,1793457,377910,2,1.79089951677315,-0.00407363940491479
1792797,1793457,377910,2,2.30258509299405,0
1792797,1793457,378424,2,-2.30258509299405,-2.09503480561864
1792797,1793457,378424,2,-2.0467423048836,-1.64881485356403
1792797,1793457,378424,2,-1.79089951677315,-1.29143543448251
1792797,1793457,378424,2,-1.5350567286627,-1.00714984964452
1792797,1793457,378424,2,-1.27921394055225,-0.782264989748441
1792797,1793457,378424,2,-0.767528364331348,-0.466212531383121
1792797,1793457,378424,2,-0.255842788110449,-0.272626266460648
1792797,1793457,378424,2,0.25584278811045,-0.155040725419568
1792797,1793457,378424,2,0.767528364331349,-0.0839867709049429
1792797,1793457,378424,2,1.27921394055225,-0.0411859301900677
1792797,1793457,378424,2,1.79089951677315,-0.0154531982308157
1792797,1793457,378424,2,2.30258509299405,0
1792797,1793457,433440,2,-2.30258509299405,-0.352479784056461
1792797,1793457,433440,2,-1.79089951677315,-0.21733849992834
1792797,1793457,433440,2,-1.27921394055225,-0.131673111017852
1792797,1793457,433440,2,-0.767528364331348,-0.0784833212084735
1792797,1793457,433440,2,-0.255842788110449,-0.0458978451146628
1792797,1793457,433440,2,0.25584278811045,-0.0261029431204296
1792797,1793457,433440,2,0.767528364331349,-0.0141405453334489
1792797,1793457,433440,2,1.27921394055225,-0.00693443617331013
1792797,1793457,433440,2,1.79089951677315,-0.00260186565737364
1792797,1793457,433440,2,2.30258509299405,0
1792797,1793457,433527,2,-2.30258509299405,-0.181567124468461
1792797,1793457,433527,2,-1.79089951677315,-0.112032192403898
1792797,1793457,433527,2,-1.27921394055225,-0.0679041493886396
1792797,1793457,433527,2,-0.767528364331348,-0.0404852319886482
1792797,1793457,433527,2,-0.255842788110449,-0.023680186736148
1792797,1793457,433527,2,0.25584278811045,-0.0134687407599765
1792797,1793457,433527,2,0.767528364331349,-0.007296770381509
1792797,1793457,433527,2,1.27921394055225,-0.00357842519182316
1792797,1793457,433527,2,1.79089951677315,-0.00134268901347223
1792797,1793457,433527,2,2.30258509299405,0
1792797,1793457,435093,2,-2.30258509299405,-0.742114396193566
1792797,1793457,435093,2,-1.79089951677315,-0.482097801649999
1792797,1793457,435093,2,-1.27921394055225,-0.303399398701835
1792797,1793457,435093,2,-0.767528364331348,-0.18560879802231
1792797,1793457,435093,2,-0.255842788110449,-0.110407652649481
1792797,1793457,435093,2,0.25584278811045,-0.0634704938628659
1792797,1793457,435093,2,0.767528364331349,-0.034613682644526
1792797,1793457,435093,2,1.27921394055225,-0.0170438303830203
1792797,1793457,435093,2,1.79089951677315,-0.00641088662717948
1792797,1793457,435093,2,2.30258509299405,0
1792797,1793457,435613,2,-2.30258509299405,-0.374041532774605
1792797,1793457,435613,2,-1.79089951677315,-0.231045638451691
1792797,1793457,435613,2,-1.27921394055225,-0.140140623434737
1792797,1793457,435613,2,-0.767528364331348,-0.0835918721614153
1792797,1793457,435613,2,-0.255842788110449,-0.0489076741564638
1792797,1793457,435613,2,0.25584278811045,-0.0278224453571578
1792797,1793457,435613,2,0.767528364331349,-0.0150745883945618
1792797,1793457,435613,2,1.27921394055225,-0.00739324049004431
1792797,1793457,435613,2,1.79089951677315,-0.00277418401669927
1792797,1793457,435613,2,2.30258509299405,0
1792797,1793457,436100,2,-2.30258509299405,-0.199022748517366
1792797,1793457,436100,2,-1.79089951677315,-0.123209510185023
1792797,1793457,436100,2,-1.27921394055225,-0.0748424255612585
1792797,1793457,436100,2,-0.767528364331348,-0.0446842471515163
1792797,1793457,436100,2,-0.255842788110449,-0.0261589744849751
1792797,1793457,436100,2,0.25584278811045,-0.0148865643412472
1792797,1793457,436100,2,0.767528364331349,-0.00806750404433654
1792797,1793457,436100,2,1.27921394055225,-0.00395717935270845
1792797,1793457,436100,2,1.79089951677315,-0.00148498004890474
1792797,1793457,436100,2,2.30258509299405,0
1792797,1793457,436676,2,-2.30258509299405,-0.204095356343511
1792797,1793457,436676,2,-1.79089951677315,-0.126470783294875
1792797,1793457,436676,2,-1.27921394055225,-0.0768723868412531
1792797,1793457,436676,2,-0.767528364331348,-0.0459149451387928
1792797,1793457,436676,2,-0.255842788110449,-0.0268862953524183
1792797,1793457,436676,2,0.25584278811045,-0.0153028646726225
1792797,1793457,436676,2,0.767528364331349,-0.00829390101763305
1792797,1793457,436676,2,1.27921394055225,-0.00406846362942215
1792797,1793457,436676,2,1.79089951677315,-0.00152679391895649
1792797,1793457,436676,2,2.30258509299405,0
1792797,1793457,437082,2,-2.30258509299405,-0.394673882192924
1792797,1793457,437082,2,-1.79089951677315,-0.24425485839904
1792797,1793457,437082,2,-1.27921394055225,-0.148339262533101
1792797,1793457,437082,2,-0.767528364331348,-0.0885532909298838
1792797,1793457,437082,2,-0.255842788110449,-0.051836394580091
1792797,1793457,437082,2,0.25584278811045,-0.0294975754576718
1792797,1793457,437082,2,0.767528364331349,-0.0159851791295456
1792797,1793457,437082,2,1.27921394055225,-0.00784071860910807
1792797,1793457,437082,2,1.79089951677315,-0.00294229233855781
1792797,1793457,437082,2,2.30258509299405,0
1792797,1793457,440129,2,-2.30258509299405,-0.186907702860164
1792797,1793457,440129,2,-1.79089951677315,-0.115444459168372
1792797,1793457,440129,2,-1.27921394055225,-0.0700191811580453
1792797,1793457,440129,2,-0.767528364331348,-0.041764021364636
1792797,1793457,440129,2,-0.255842788110449,-0.0244346377475591
1792797,1793457,440129,2,0.25584278811045,-0.0139001143982709
1792797,1793457,440129,2,0.767528364331349,-0.00753121375378374
1792797,1793457,440129,2,1.27921394055225,-0.00369361971048221
1792797,1793457,440129,2,1.79089951677315,-0.00138596193425666
1792797,1793457,440129,2,2.30258509299405,0
1792797,1793457,1792364,2,-2.30258509299405,-2.47719028612015
1792797,1793457,1792364,2,-2.0467423048836,-1.94989768229742
1792797,1793457,1792364,2,-1.79089951677315,-1.52746122825241
1792797,1793457,1792364,2,-1.5350567286627,-1.19134454405679
1792797,1793457,1792364,2,-1.27921394055225,-0.925408290640462
